App ID,App Name,RandomID,Email,Paket,Buchungsdatum,native,iOS Audience,Android Audience,Gesamt Audience,Transaktionen,ModuleEmails,Neue Besucher,Wiederkehrende Besucher,Besucher Gesamt,Gesendete PN,Submission Service Apple,Submission Service Google,Submission Service Amazon,AppStore URL,Google Play URL,Last Publish Date,TEXT,MAP,COUPON,GALLERY,NEWSCENTER,EVENTS,CONTACT,SUBMENU,SUBMENU_SEPARATOR,RESERVATION,VIDEO,USER_MODULE,RESERVATION2,RESERVATION3,RESERVATION4,COLLECTION_PRODUCT,COLLECTION_MENU,COLLECTION_BRANCH,BUSINESS_HOURS,PDF,TABLE_RESERVATION,FORMS,EXTERNAL_SERVICE_APPOINTMENT,WEBSITE,EXTERNAL_SERVICE_REVIEW,STAMPCARD,Eingelöste Stempelkarten,Stempelkartennutzer,Insgesamt verteilte Stempel,Gesamt Nutzer
,,bb2437a6-c6a7-48bd-bf83-678fe3e8b8d5,,,,,16,33,49,0,0,9,1,10,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4017f600-c1b0-44c1-9482-87bf1d664006,,,,,1,5,6,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,245f6a9c-ef1a-4179-957a-8530b05d97f0,,,,,38,62,100,0,0,14,4,18,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,554687b3-ff6b-4b65-9a5f-bb5f92d5a71b,,,,,62,85,147,0,1,47,49,96,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80d3a728-5c82-43c0-b30a-d89aeb79cd06,,,,,45,62,107,0,0,179,174,353,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6c7a5ed5-110f-48be-ac96-821034613305,,,,,195,254,449,0,0,15,60,75,6,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a82b3a2b-27a5-4be6-8243-104c758e55e4,,,,,82,269,351,0,0,20,19,39,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,615480a1-d2ec-4a04-9747-bfa0be439954,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d2d2e5ba-0dd9-437e-98a4-a2b71e5691e7,,,,,153,145,298,0,0,81,849,930,400,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5e755568-2602-4653-9fce-857133d9aa0b,,,,,16,12,28,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3f545593-cc41-4d6c-ac0d-62d9eca8f729,,,,,27,54,81,0,1,121,-24,97,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,91a40d7a-b90b-487f-9d76-aab201218d6b,,,,,11,5,16,0,0,8,0,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1bc34045-00a5-41b9-9466-3de6bca661cc,,,,,73,208,281,0,0,26,36,62,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,80520fc1-5e11-4f08-9776-31ba08e27553,,,,,18,13,31,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0fd61754-580d-4ef0-ac18-8c6e73caca13,,,,,7,12,19,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,012d3b3f-558b-40be-8a4d-625e43a361e6,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,da6dd023-db91-4a51-90a9-2de1cd6d22db,,,,,0,6,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fc1dbce4-6874-4b5e-9227-3893bc31acf4,,,,,19,146,165,0,0,8,0,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,369fbac5-162b-4079-8e87-b626c4060972,,,,,150,72,222,0,1,18,6,24,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45ea057a-0eff-4f9e-8bac-e5568cb18964,,,,,15,9,24,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75a28527-0d2b-48d6-8d69-3389c85ff53e,,,,,2,8,10,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8c7fe1ef-d84b-41f4-a5a3-1a69f8ecdb60,,,,,3,16,19,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,594a7b53-3d9f-470f-9aee-07c7e756562b,,,,,7,3,10,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f4163bc4-7282-429f-bb1a-df98303dd042,,,,,16,12,28,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,99275aa1-959f-4e23-bc3d-523ec6d376ea,,,,,2,5,7,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b945f286-8391-45d5-8985-cd341b033da9,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,87e92e50-5de7-4380-a396-2e60c380a34c,,,,,14,1,15,0,0,2,36,38,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,03d4bf49-7f0b-45be-8744-a9bb013039d5,,,,,0,0,0,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c16ace61-f562-4458-8a77-380678d13e50,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,adcaec22-1a5d-4912-b324-a5434067d9b5,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7ee09e8e-e25a-424e-9ab1-036c8a152213,,,,,0,0,0,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f2da857a-47e2-40db-9bd9-2cccdf0d6798,,,,,4,5,9,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,655b1235-3786-4773-93f8-051cc1b66ca6,,,,,6,2,8,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,576d9c49-3cec-4cb7-b9a1-a8265bcfaf6e,,,,,1,6,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5b9098e3-ea70-4733-a337-ec1122c79c6c,,,,,0,0,0,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,db1818e2-a78d-403e-9aac-868b59124bbb,,,,,0,1,1,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,730eaebf-7ca3-4aea-a31b-94b0caa710dd,,,,,0,0,0,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9073cbae-7388-4b71-bdc9-e41a7da38d4f,,,,,71,147,218,0,0,26,22,48,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fc6b3edc-c046-49a7-975c-6f9c35b8eb35,,,,,2,4,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10e6fd51-2115-4bc6-8582-22b236298e89,,,,,4,6,10,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16eef0ad-d0eb-48ea-af10-d5fa84cbdd0e,,,,,3,6,9,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,238d1bb5-a090-45fd-8774-ce67b169bfbd,,,,,8,4,12,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,164e20d1-7c56-4bff-b876-8f9215da9e63,,,,,4,3,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,17b44d33-94fc-4ddc-9e20-113774efbd02,,,,,7,0,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,88623137-5a84-4729-9f6e-ac8de232a670,,,,,9,2,11,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cfc876a4-8ff0-4e4a-924d-82e78f097614,,,,,3,1,4,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a2cd323c-0e00-467c-803b-5ba49963db0d,,,,,3,5,8,0,0,4,1,5,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,572579c7-84ac-4404-a622-2a331d070855,,,,,29,4,33,0,0,14,2,16,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,31a509c1-ddf3-4ee3-a06d-02393a12055a,,,,,6,3,9,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4e0f9ad0-6a09-4fd6-aa84-26f7a4220eb3,,,,,5,14,19,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74537a39-e878-4d4c-956c-47957321c2f2,,,,,4,2,6,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65df3a66-0f9d-4c88-ad92-670b3ad73b90,,,,,6,3,9,0,0,4,23,27,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0db982d5-3e3b-4bbb-b9d5-19e3b60847ce,,,,,4,10,14,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2ccdf02a-e487-45ec-9b9d-702995732005,,,,,21,4,25,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,01e16232-4178-4dbb-89bf-5d45256bec39,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,42cdad94-05b4-46d2-b848-9b0e086bf9d1,,,,,1,5,6,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a1767296-7e74-4905-a955-7bee16349f1c,,,,,6,12,18,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9a465dc3-864d-4c0f-b55e-916e1b7eefb3,,,,,8,17,25,0,0,6,8,14,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6dd3c986-d7a7-4a46-b288-7132748b1f32,,,,,0,5,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e8f0e977-1a10-4396-90ec-ae76ce518164,,,,,3,4,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a9fb4d25-cdbd-45bb-b569-319bdfaff036,,,,,11,10,21,0,0,2,1,3,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e26ac8bb-6645-4f62-be65-10445101e991,,,,,2,7,9,0,0,6,0,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1f21ec72-f0ae-481e-afca-18d54140e1b0,,,,,4,4,8,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a5fc5136-4d22-4aa9-a18e-e6ae40a956c2,,,,,1,2,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,626b5bde-9178-468a-9474-d18b97dfef27,,,,,11,16,27,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d41d1a6a-4ee6-44e6-a336-158c1ac50fe7,,,,,2,5,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5eb8d82b-fb18-4c2b-968e-f600e488c4fe,,,,,17,209,226,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9a1ee887-7a63-4d32-a3c8-bd3d8c78d3b8,,,,,0,9,9,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5c3c6339-a03b-4e28-995f-6cb0a414420b,,,,,1,2,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0b21c2c6-68da-4cc5-ae30-994e00eb30e3,,,,,3,1,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cc3fc07a-25f0-4ed1-beb7-385fe731466e,,,,,11,3,14,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9ca0efd7-561d-403c-86f0-61b1e2f28d7b,,,,,4,2,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c0fc9a5d-0358-4fd9-81dc-1d7cbe1c43b3,,,,,83,151,234,0,0,28,396,424,45,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c2306122-a9e0-4d6c-97f1-da133b6e5bbc,,,,,2,3,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0d40f1c3-fd81-447c-a681-eedbe6d93084,,,,,9,3,12,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e1918ee5-c2ab-40b4-818e-b33f2f0bfca4,,,,,1,2,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,b62295aa-7385-461e-b6c1-374133715a70,,,,,1,4,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8972113e-92c6-410d-91c7-e7659ea6f149,,,,,2,4,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13e11f1a-adc7-4e15-96fb-c6fc324ab97f,,,,,3,19,22,0,0,2,4,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c21fcd7f-d939-4869-a4f0-e6754f3a347e,,,,,0,3,3,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,f28fe6cd-634f-46eb-a64e-4da74b22fe0a,,,,,12,18,30,0,0,8,0,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,85df498e-309c-4ea8-a820-2486c2da6517,,,,,1,9,10,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,23a04465-bc3e-43f2-82b4-24ec84b44d0d,,,,,10,13,23,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,74a9763a-ab54-4ddb-b11a-fe9f4d9cefed,,,,,8,11,19,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4463dcab-9fc0-4ea2-87a3-2980f3de9293,,,,,3,1,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,591abc18-ee48-4013-94bf-2067d986f416,,,,,5,0,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ab0c2330-ad22-462b-a538-ea1abcdc17b9,,,,,14,13,27,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c3545962-63df-4c02-a4ba-341984ee4da8,,,,,11,23,34,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a804b17b-157e-4e14-98af-b194331f016d,,,,,55,33,88,0,0,11,104,115,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,feedd34c-c408-4f76-82f2-c6a4fdc7be0f,,,,,11,10,21,0,0,8,-2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6da09c8e-49d6-42ce-9699-22327614116d,,,,,4,8,12,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6943723c-6a68-4dd3-876f-47fc6cdae900,,,,,3,2,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,45621ac4-f07c-4c4f-90b6-1ff9d4281e54,,,,,3,0,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1d3e52c6-7414-4631-8b2d-3cfc3e7104a4,,,,,3,7,10,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d87843e6-1b13-4e6d-a90e-4ee5de5b1471,,,,,0,2,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fb4b25fd-34d0-4d71-8217-09eb42892d68,,,,,42,3,45,0,0,10,6,16,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0a1f5ff9-e46a-45dd-a887-3528fdf2a424,,,,,14,25,39,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,75a208c0-cb26-42ef-9dec-d7fcfcd841b6,,,,,5,10,15,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e0fe2e55-8748-4278-8aca-ee8082e74674,,,,,10,21,31,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cbcf2e1e-3df6-4e8e-9471-8ad5ae574444,,,,,8,13,21,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d84db565-15ff-4ac2-90f6-2a755db949bd,,,,,30,71,101,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a1a600c5-ef3d-46aa-8fec-b0ee5ba2ca88,,,,,9,39,48,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0af48461-89db-4ce2-be86-1236be17d8c1,,,,,3,1,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6664c64b-f2a2-4aa3-9fc7-ee1361a805ed,,,,,25,357,382,0,1,351,102,453,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d88256f0-ee36-47ca-b2b0-6a3c330ffd0e,,,,,3,8,11,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,df9c6636-d08d-471d-ba1f-159c2e58ab0a,,,,,3,1,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6477f796-ea8d-4f6a-9637-3e730ff41c5c,,,,,0,5,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2b209774-c446-4ad2-a675-cd30f559df87,,,,,0,2,2,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fb5f756d-4d7d-46ce-bbe9-2fc158eb224c,,,,,9,4,13,0,0,2,1,3,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7e9df7de-3353-4bfa-82af-03c9be0abd2a,,,,,2,0,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a932eecc-89e1-40da-8d0d-571746f04387,,,,,1,2,3,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,82c22a79-0f63-46d3-9938-d94dcb37f4eb,,,,,31,65,96,0,0,12,3,15,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0a4bf202-b488-44a6-aaa8-513927b0a3a6,,,,,4,3,7,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9b072ef0-f899-4100-9963-6fdfe0dad62a,,,,,5,12,17,0,2,409,41,450,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,d4e48243-7285-4b6f-b09f-8716aec3645b,,,,,6,5,11,0,0,2,7,9,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0f932b79-9d7a-4cc5-afb8-949efcdf31d3,,,,,2,3,5,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e260b908-f2a3-4327-abaf-a9ac5d0ea170,,,,,7,7,14,0,0,2,4,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c8d9f053-bf63-4bb5-be7b-6c6cd102d150,,,,,4,2,6,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,bd6bfcda-2546-4db2-aee7-7603b28cc82a,,,,,3,1,4,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a68de67a-f187-4bf1-bb1a-717ede5ee759,,,,,6,10,16,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,33b489f0-91fa-47c4-b3e4-9688d38b8a52,,,,,3,1,4,0,0,2,1,3,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0bb82577-0375-4fd5-9623-bf33720a7ed8,,,,,0,6,6,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4bee7d26-8b16-422b-8828-4ede9ab289de,,,,,10,5,15,0,0,4,2,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cca2e3c3-42ed-45df-95d4-5f30bd4e9258,,,,,17,26,43,0,0,2,9,11,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e7ab0653-58cc-4c10-8dac-560b5f4df4cf,,,,,0,3,3,0,0,0,2,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,155d6926-7de7-40b4-be74-c3c84b982805,,,,,2,13,15,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,19a4414e-fcf3-40b6-8127-380b25a0be7a,,,,,15,29,44,0,0,19,11,30,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a6a53390-0965-48fa-a4db-6ed05039bbdf,,,,,4,5,9,0,0,2,2,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,732cbbf1-1388-46f3-9d3f-787648d354c0,,,,,13,16,29,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,423c41cc-4dbd-43c9-b4a6-16b046104e3c,,,,,1,1,2,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a008a794-1cb7-4ae4-b2d7-cabbf6aaa53f,,,,,2,6,8,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3bec7bc5-6925-4dc7-806d-1991b34be8a6,,,,,6,12,18,0,0,4,0,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,dce09620-ced8-42bb-afdb-1906119c34ef,,,,,16,7,23,0,0,6,4,10,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,c5a893ee-940f-4056-834f-e70d5b36586b,,,,,4,11,15,0,0,0,4,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,efa72fe3-5274-40c4-ad8e-6d4842e4fc69,,,,,0,0,0,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7a903a53-e080-46a7-846f-e71d85fbf251,,,,,3,4,7,0,0,6,2,8,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,a848ef91-5587-4d73-a4d4-6fc3f1389a27,,,,,0,0,0,0,0,2,4,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,779cc0dc-44bd-4fda-b6b4-69b5272ce59b,,,,,224,80,304,0,0,53,56,109,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,e3a97ac3-c9f0-4932-8a0d-94ca2c5447cb,,,,,6,3,9,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,658a3ada-0c4c-4a21-ae38-141a78ab7709,,,,,2,6,8,0,0,2,4,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,fc88e07c-5a36-4b18-904e-1f41e138bbc1,,,,,10,5,15,0,0,6,0,6,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,58fda342-7993-421c-8eba-e15246c17300,,,,,5,7,12,0,0,0,4,4,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,ecf9f198-2e73-40da-9717-fcb62306f850,,,,,3,1,4,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,cbc18ae2-16bf-48cc-be99-34b3c6245df4,,,,,4,2,6,0,0,2,0,2,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,eacb10fb-979c-42d2-a091-efeae23137fd,,,,,3,6,9,0,0,0,0,0,0,,,,,,2017-10-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
