App ID,App Name,RandomID,Email,Paket,Buchungsdatum,native,iOS Audience,Android Audience,Gesamt Audience,Transaktionen,ModuleEmails,Neue Besucher,Wiederkehrende Besucher,Besucher Gesamt,Gesendete PN,Submission Service Apple,Submission Service Google,Submission Service Amazon,AppStore URL,Google Play URL,Last Publish Date,TEXT,MAP,COUPON,GALLERY,NEWSCENTER,EVENTS,CONTACT,SUBMENU,SUBMENU_SEPARATOR,RESERVATION,VIDEO,USER_MODULE,RESERVATION2,RESERVATION3,RESERVATION4,COLLECTION_PRODUCT,COLLECTION_MENU,COLLECTION_BRANCH,BUSINESS_HOURS,PDF,TABLE_RESERVATION,FORMS,EXTERNAL_SERVICE_APPOINTMENT,WEBSITE,EXTERNAL_SERVICE_REVIEW,STAMPCARD,Eingelöste Stempelkarten,Stempelkartennutzer,Insgesamt verteilte Stempel
,,56740c30-a1e4-4201-b3f0-fa0cf3cf6ac9,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,5d7f2d72-c4c7-43c7-a71c-2060731fdfa3,,,,,,,,,,,,,,,,,,,,7,1,0,1,1,1,1,1,4,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,2f31aa4f-9a3e-430a-900b-acaf3b384536,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,,,
,,21dbc0d4-ebdf-4732-ab40-72f0ea903c4c,,,,,,,,,,,,,,,,,,,,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,
,,74985530-056f-4fa5-9e80-2adfc5d72cde,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,
,,8ae0508f-d4a8-4e77-a8c0-0ff0b653e5ae,,,,,,,,,,,,,,,,,,,,6,0,0,0,0,0,3,1,3,0,0,0,1,3,0,1,0,0,0,1,0,0,0,2,0,0,,,
,,fac76266-444d-49b0-a84f-a49fc12d87fe,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,
,,4e5e0a41-fd25-4140-ae39-4687ec26319d,,,,,,,,,,,,,,,,,,,,8,1,1,1,2,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1
,,2acfe23d-cbd9-4fb4-b092-8a98e9ebb788,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,,,
,,7153fb69-5a92-403f-b139-af0a80d56804,,,,,,,,,,,,,,,,,,,,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,79fc14d9-1707-45be-bc4d-ef82fead4dc7,,,,,,,,,,,,,,,,,,,,4,1,0,1,1,0,1,0,0,0,3,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,,,
,,a327a81f-1241-4556-b76c-cc4470fa10d8,,,,,,,,,,,,,,,,,,,,19,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,c42614e6-5cad-43f7-9bf2-8f1ffbf42ab6,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,36e3c374-fd84-4d8c-b247-6335c633d6ee,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,,,
,,00a0200b-a405-4c20-8df4-34c3718113b8,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,,,
,,dc65c979-e02b-470a-9d3e-b82db119dc22,,,,,,,,,,,,,,,,,,,,8,0,1,1,2,0,1,3,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,8,0,0,,,
,,4903a834-ea66-454b-a8a2-65db6c0559a0,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,,,
,,ea517653-b56b-495a-9e96-5230297594fd,,,,,,,,,,,,,,,,,,,,3,1,0,1,0,0,1,1,1,0,9,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,
,,3a6869e3-4b77-4848-9b43-08738aab0d52,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
,,4b48e157-b61a-4dea-834a-e909418b19e5,,,,,,,,,,,,,,,,,,,,15,1,0,3,1,1,1,3,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,,,
,,9c8ca6ad-d1c0-42a2-adb3-6d31443ca7b7,,,,,,,,,,,,,,,,,,,,0,0,1,0,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,7e159a6c-3d66-4456-b57f-4269cf4d0480,,,,,,,,,,,,,,,,,,,,1,1,0,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,,,
,,49853bce-c0e5-42d4-aed8-59697d120858,,,,,,,,,,,,,,,,,,,,13,0,0,0,1,0,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,8c7390e6-65e6-4bfe-b6c5-686b8e28af99,,,,,,,,,,,,,,,,,,,,9,1,0,1,0,1,1,4,4,0,21,0,0,0,0,0,2,0,1,4,0,1,0,0,0,0,,,
,,c44f01e2-6843-47a9-afc3-a3ed29159879,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,,,
,,6a3da119-f83a-4faa-a0e2-d70d35d991cd,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,03c33b52-3314-43f8-946c-1202c423659f,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,b0837a07-fa6b-4630-aeaa-5bdb89e3536e,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,,,
,,e213bba8-097a-48bd-bf0a-105947616d51,,,,,,,,,,,,,,,,,,,,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,,,
,,9283c1c6-f6c5-452b-a965-e4cb55a49101,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,42ed3191-af4b-49a2-ad4c-2de5128f550c,,,,,,,,,,,,,,,,,,,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
,,87a3b63a-b9a8-486c-b85b-f1d82ad24568,,,,,,,,,,,,,,,,,,,,5,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
,,619ee036-cc6b-4c7c-a312-28d9f877addf,,,,,,,,,,,,,,,,,,,,5,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,56d49317-be7f-430e-b9fb-888e639aff52,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,
,,53962267-8429-4a74-a56a-37a4b5265d86,,,,,,,,,,,,,,,,,,,,4,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,
,,a446ed58-ca7c-4e19-b2cc-e8cb5c715850,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,0,0,,,
,,6bd9ca42-4334-4476-b2c7-253f076d80de,,,,,,,,,,,,,,,,,,,,11,0,1,16,0,1,12,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,e6ab795e-3f25-42b0-83f6-648a43d941fe,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
,,8817469a-18d8-4c9c-8043-8e76ffff20db,,,,,,,,,,,,,,,,,,,,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,5174cf71-a068-415c-a942-075eb6da7c06,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,,
,,330e48c7-cac6-4986-b0d6-be0aea190493,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,
,,f6adf18e-a46e-4f75-8e53-e7d34af6e80b,,,,,,,,,,,,,,,,,,,,0,1,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,b0dd2fb9-85c9-49da-9ac8-509f10fb6046,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,85a21e6a-7f32-445e-856b-9382db983845,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,362a6987-f7b7-43c2-8a1a-ba0b4dd3cdad,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
,,25bbe71d-c076-4fc9-a375-eb6e22caedc8,,,,,,,,,,,,,,,,,,,,5,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,,,
,,bda1ad4c-2a43-460c-b79f-0c82f19d09cf,,,,,,,,,,,,,,,,,,,,3,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,,
,,cd107b5e-04b8-493e-8dbc-f72b44e8404f,,,,,,,,,,,,,,,,,,,,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,d688ae87-f7b8-45f9-aeb4-52ad9d88c8c4,,,,,,,,,,,,,,,,,,,,5,1,0,3,2,1,1,1,3,0,0,0,2,1,0,1,0,0,0,2,0,2,0,1,0,1,0,1,2
,,e96486c3-dac6-4f00-89cf-7bac89f91118,,,,,,,,,,,,,,,,,,,,10,1,0,1,0,0,2,1,3,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
,,1e3911d5-b5f1-4b74-ad03-7dfc235186b1,,,,,,,,,,,,,,,,,,,,34,1,1,2,1,1,1,6,5,0,0,0,0,1,1,0,1,0,2,1,0,0,0,0,0,0,,,
,,b7fc0bfb-2c72-4051-95ef-cffa506d8680,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,e943c32e-1760-4e18-9919-c5d1fab198bc,,,,,,,,,,,,,,,,,,,,4,3,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,,,
,,5e7c3e78-33e2-4028-8061-7113f31595e0,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,
,,01530c43-bbb4-4324-90d1-a8966f495d8c,,,,,,,,,,,,,,,,,,,,14,1,0,1,4,0,1,4,10,0,17,0,0,0,0,1,0,0,1,1,0,1,0,2,0,0,,,
,,4a0ea02b-5839-4b0a-b3d0-51913939fe08,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,18182918-8bc8-475c-8ea7-895d81d61f1e,,,,,,,,,,,,,,,,,,,,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
,,8ec7088e-3f70-412f-a319-d1a5e7083da4,,,,,,,,,,,,,,,,,,,,8,1,0,0,0,0,1,4,0,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,,,
,,bc3aec98-b34a-4ad9-91a1-84624260823a,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,0,0,0,6,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,,,
,,9eab7589-3088-4bae-97ed-a99d6c25fd47,,,,,,,,,,,,,,,,,,,,33,0,0,0,0,0,62,3,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,,,
,,0970baf4-8662-4443-8cad-6638ff486de0,,,,,,,,,,,,,,,,,,,,6,1,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,,,
,,45f861e4-bdab-45bf-98d9-372941877cb7,,,,,,,,,,,,,,,,,,,,2,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,,,
,,460f1ec0-966d-497b-ab77-685b55c1b435,,,,,,,,,,,,,,,,,,,,4,1,0,1,3,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,0,1,4,2,40
,,783b9315-eafd-4901-8fd8-6e0f39ff5d2a,,,,,,,,,,,,,,,,,,,,5,0,0,10,1,1,0,3,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
,,296603d4-6137-4f72-863d-88d3d168e77f,,,,,,,,,,,,,,,,,,,,11,1,1,0,1,1,1,3,2,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,663b1999-a14c-4d0f-b336-266e31a08cdb,,,,,,,,,,,,,,,,,,,,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,
,,66ce8d9e-f8aa-4ee7-a37d-4e3af34ab513,,,,,,,,,,,,,,,,,,,,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,1a9e462a-6575-4e33-8554-9c850f779ff5,,,,,,,,,,,,,,,,,,,,10,1,0,1,1,0,1,2,0,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,
,,858a0e05-8aaa-4094-98f3-5a84751bc3ab,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,f26e4fea-b6de-49cd-b2e8-ecf58999c7ad,,,,,,,,,,,,,,,,,,,,2,1,0,1,2,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,,,
,,225f3a93-bbaa-4ef1-8836-3ed5cd1e380a,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,,
,,ec178845-aac7-4c78-bd39-5bc719adb3ab,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,37f1cb33-642f-4cad-82b5-0e3b5f2899b0,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,,,
,,cad4a3db-d445-4852-8dee-cb1fc7d3559d,,,,,,,,,,,,,,,,,,,,2,2,1,1,4,1,2,2,2,0,1,2,1,1,1,2,3,1,2,1,1,1,0,0,0,0,,,
,,0ba0aa6a-5983-4623-9e0b-2fc29587e44f,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,,,
,,1ff5bd88-eb18-46ff-852d-92bd6766a553,,,,,,,,,,,,,,,,,,,,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,d6afe865-8818-4060-9ce9-4ea5308cdd2e,,,,,,,,,,,,,,,,,,,,7,2,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,,,
,,b82c721e-6ba4-4fdc-bf3a-e530f9a1316c,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
,,55ffb8f1-9884-47c6-acac-4a5f22e7f238,,,,,,,,,,,,,,,,,,,,8,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,
,,19f7b34d-73a7-4d2e-aa2d-dee0ed2d7293,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,,,
,,a16f3d62-e412-47ef-92b9-e0b97a2864da,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,
,,bdb225f2-a631-4237-8f54-05d737c04262,,,,,,,,,,,,,,,,,,,,3,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,d896a6c1-344e-41f4-90ab-196cc53e02dc,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
,,f73d12bc-e8d9-41ab-8d0a-708f79cd778c,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,
,,bf5a4108-c7d8-4a2c-8f02-6fee5b0f44d2,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
,,7415bafd-81c4-43f8-98f7-d608b55c4d24,,,,,,,,,,,,,,,,,,,,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,f0160e1b-e5fb-494c-bcda-fe15e735ff53,,,,,,,,,,,,,,,,,,,,10,0,0,0,1,0,3,3,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,,,
,,b18b4981-7ac3-459c-b367-4df1ca2f9f75,,,,,,,,,,,,,,,,,,,,3,1,0,1,1,1,1,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,0,0,0,,,
,,820a6382-e794-487c-a5b0-e4142e6af264,,,,,,,,,,,,,,,,,,,,3,1,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,f92f8e9f-1db2-4191-bdfa-3a2949165e4d,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
,,0eb4eae6-3aa7-48a4-9945-96f5a4d094a2,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,
,,ad3f9bac-0c3d-4d71-ac20-02f9e59ad057,,,,,,,,,,,,,,,,,,,,6,1,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,
,,11ba59cd-6143-4c13-9004-bf4d10793b17,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,,,
,,7f007445-31ba-46ce-9d1f-e2dc88a70eeb,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,
,,8046022a-704d-4f1b-ba9b-b160adb634d1,,,,,,,,,,,,,,,,,,,,23,1,0,0,1,0,0,8,9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,,
,,a6e3312f-a2e8-4779-9a96-106cd53de944,,,,,,,,,,,,,,,,,,,,1,0,0,0,2,1,1,2,0,0,0,0,0,0,0,3,0,0,1,0,0,2,0,0,0,0,,,
,,577524d6-3a4f-4dca-aeb2-a1348657bd76,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,,,
,,ae542af5-fe15-4c58-b412-49cb0192f71a,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,1,0,0,0,0,1,0,0,0,0,1,1,4,1,1,1,1,1,0,1,2,0,0,0
,,7ded0dc3-dc20-45c5-aa53-e5125b213b7a,,,,,,,,,,,,,,,,,,,,69,0,0,0,0,1,0,18,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,710f5919-ced1-4452-8fa1-fbad23175672,,,,,,,,,,,,,,,,,,,,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,
,,fff7674c-226a-4a07-8e9b-6b79f4a6b531,,,,,,,,,,,,,,,,,,,,16,0,0,0,4,1,2,2,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,,,
,,8e434c20-6d51-473c-b289-e22e324de38e,,,,,,,,,,,,,,,,,,,,51,1,0,1,22,1,1,8,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,43f194fe-6157-4f62-b519-b52dd2017e4b,,,,,,,,,,,,,,,,,,,,15,2,0,0,1,0,2,5,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,,,
,,d6b8fc10-4d96-40e2-b750-e614026c47bc,,,,,,,,,,,,,,,,,,,,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,
,,e095708c-d17f-45c1-810c-1559d0cfc6f7,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,0,1,0,0,0,0,0,2,1,0,2,0,0,0,2,0,0,0,0,0,0,,,
,,a66ab2e2-7423-4725-a681-b49483ed4f85,,,,,,,,,,,,,,,,,,,,6,1,1,3,10,1,2,1,0,0,2,0,0,0,1,3,5,0,1,2,1,2,3,3,2,2,0,0,0
,,5eb62df1-7a94-42ac-921a-0a4f865c3a48,,,,,,,,,,,,,,,,,,,,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,f72dd24d-e8a0-43c9-a503-a09dbd884410,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,
,,b1831ffb-2652-4e30-bd54-ba281be638a3,,,,,,,,,,,,,,,,,,,,11,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,92733d20-2c9b-45ed-bfac-1eb3bd3eca4e,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,,,
,,9b8266e4-f46a-49c8-82f7-e47d3db8b51c,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,
,,60cf9e6c-37fc-43b2-9d28-eccfc7ac4162,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,,,
,,0e01b14c-9e1a-4ca0-81a3-3f5db4dbabb1,,,,,,,,,,,,,,,,,,,,2,1,1,0,2,0,1,1,0,0,1,0,0,1,2,13,2,0,2,0,0,0,0,0,0,0,,,
,,109c32e8-e793-4782-afb7-43c13e58856e,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,,,
,,64b5928b-3827-40a1-825e-96257e0b8f08,,,,,,,,,,,,,,,,,,,,10,1,0,1,1,0,1,3,0,0,2,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,,,
,,ddf74fc5-a7c3-4363-a838-f3d232af4be7,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,,,
,,df9b37cf-1d31-42ae-9b52-cb7596a0c751,,,,,,,,,,,,,,,,,,,,1,0,0,0,27,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,
,,32d75d49-ca97-4a74-8134-b70171a1abd8,,,,,,,,,,,,,,,,,,,,37,0,1,5,1,1,1,24,24,0,11,0,9,0,5,5,4,3,0,0,0,27,0,7,0,8,2,3,22
,,79284990-82a7-44d8-8ad7-cd5b9166b122,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,
,,183c1742-77bb-47a6-871e-456d09f72b3d,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
,,53a15559-7437-4449-9f14-0f48b80abe08,,,,,,,,,,,,,,,,,,,,4,1,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,,,
,,cefc89a9-9e62-4e5b-9631-d669d3c92280,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
,,00b86bf8-44fb-4168-99c7-b79acfc369c8,,,,,,,,,,,,,,,,,,,,10,2,0,2,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,,,
,,519ed5f9-b694-49a8-a267-8ab96d6e8dee,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,
,,0775275b-d732-4d65-a962-704fccb706cf,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,,
,,0d1cd4b4-8d6f-460c-a6b0-92f8b36b37f8,,,,,,,,,,,,,,,,,,,,11,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,1,0,,,
,,e8d1c768-efa7-4dcb-a874-c532ef7ef38a,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,,,
,,c1be3d26-dd0f-4a02-b399-9fc283540de1,,,,,,,,,,,,,,,,,,,,11,0,0,0,0,1,1,2,0,0,1,0,0,0,0,1,1,2,0,1,0,0,0,0,0,2,501,109,2759
,,e92150ab-ef81-4e17-86be-8f39639a14b9,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,
,,abd18678-1ccb-4d14-acfc-1c49196f5355,,,,,,,,,,,,,,,,,,,,2,1,0,0,1,0,1,0,0,0,1,0,2,1,0,1,0,0,1,0,0,0,0,0,0,0,,,
,,2eb255b4-721d-4eac-962b-8420a73d13f1,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,0,0,,,
